日期,时间戳,合约代码,合约名称,合约位置,到期日,距到期天数,期货价格,指数价格,升贴水点数,升贴水率,升贴水状态,成交量,持仓量,告警级别,更新时间
2026-04-23,2026-04-23 14:09:26,IC2606,中证500指数期货2606,其他,2026-06-19,56,8160.8,8387.7647,0.0,0.0,数据异常,86294,0,True,2026-04-23 14:09:26
2026-04-23,2026-04-23 14:09:26,IF0,沪深300指数期货连续,其他,,30,4721.2,4816.0267,-94.83,-1.969,正常,60735,0,False,2026-04-23 14:09:26
2026-04-23,2026-04-23 14:09:26,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4721.2,4816.0267,-94.83,-1.969,正常,60735,0,False,2026-04-23 14:09:26
2026-04-23,2026-04-23 14:09:26,IH0,上证50指数期货连续,其他,,30,2907.0,2938.1651,-31.17,-1.0607,正常,28192,0,False,2026-04-23 14:09:26
2026-04-23,2026-04-23 14:09:26,IH2606,上证50指数期货2606,其他,2026-06-19,56,2907.0,2938.1651,-31.17,-1.0607,正常,28192,0,False,2026-04-23 14:09:26
2026-04-23,2026-04-23 14:09:26,IC2605,中证500指数期货2605,其他,2026-05-15,21,8253.2,8387.7647,0.0,0.0,数据异常,26535,0,True,2026-04-23 14:09:26
2026-04-23,2026-04-23 14:09:26,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4761.4,4816.0267,-54.63,-1.1343,正常,21568,0,False,2026-04-23 14:09:26
2026-04-23,2026-04-23 14:09:26,IC2609,中证500指数期货2609,其他,2026-09-18,147,8009.8,8387.7647,0.0,0.0,数据异常,19589,0,True,2026-04-23 14:09:26
2026-04-23,2026-04-23 14:09:26,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4638.6,4816.0267,-177.43,-3.6841,大幅贴水,13475,0,True,2026-04-23 14:09:26
2026-04-23,2026-04-23 14:09:26,IH2605,上证50指数期货2605,其他,2026-05-15,21,2920.8,2938.1651,-17.37,-0.591,正常,9825,0,False,2026-04-23 14:09:26
2026-04-23,2026-04-23 14:09:26,IH2609,上证50指数期货2609,其他,2026-09-18,147,2871.2,2938.1651,-66.97,-2.2791,贴水,6691,0,False,2026-04-23 14:09:26
2026-04-23,2026-04-23 14:09:26,IF2612,沪深300指数期货2612,其他,2026-12-18,238,4591.8,4816.0267,-224.23,-4.6558,大幅贴水,5194,0,True,2026-04-23 14:09:26
2026-04-23,2026-04-23 14:09:26,IC2612,中证500指数期货2612,其他,2026-12-18,238,7868.0,8387.7647,0.0,0.0,数据异常,4937,0,True,2026-04-23 14:09:26
2026-04-23,2026-04-23 14:09:26,IH2612,上证50指数期货2612,其他,2026-12-18,238,2860.0,2938.1651,-78.17,-2.6603,贴水,1857,0,False,2026-04-23 14:09:26
2026-04-23,2026-04-23 14:10:26,IM0,中证1000指数期货连续,其他,,30,8197.8,8488.996,0.0,0.0,数据异常,129850,202096,True,2026-04-23 14:10:26
2026-04-23,2026-04-23 14:10:26,IC0,中证500指数期货连续,其他,,30,8159.4,8387.7647,0.0,0.0,数据异常,86505,0,True,2026-04-23 14:10:26
2026-04-23,2026-04-23 14:10:26,IC2606,中证500指数期货2606,其他,2026-06-19,56,8159.4,8387.7647,0.0,0.0,数据异常,86505,0,True,2026-04-23 14:10:26
2026-04-23,2026-04-23 14:10:26,IF0,沪深300指数期货连续,其他,,30,4719.4,4816.0267,-96.63,-2.0064,贴水,60986,0,False,2026-04-23 14:10:26
2026-04-23,2026-04-23 14:10:26,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4719.4,4816.0267,-96.63,-2.0064,贴水,60986,0,False,2026-04-23 14:10:26
2026-04-23,2026-04-23 14:10:26,IH0,上证50指数期货连续,其他,,30,2906.2,2938.1651,-31.97,-1.0879,正常,28253,0,False,2026-04-23 14:10:26
2026-04-23,2026-04-23 14:10:26,IH2606,上证50指数期货2606,其他,2026-06-19,56,2906.2,2938.1651,-31.97,-1.0879,正常,28253,0,False,2026-04-23 14:10:26
2026-04-23,2026-04-23 14:10:26,IC2605,中证500指数期货2605,其他,2026-05-15,21,8249.4,8387.7647,0.0,0.0,数据异常,26580,0,True,2026-04-23 14:10:26
2026-04-23,2026-04-23 14:10:26,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4759.6,4816.0267,-56.43,-1.1716,正常,21613,0,False,2026-04-23 14:10:26
2026-04-23,2026-04-23 14:10:26,IC2609,中证500指数期货2609,其他,2026-09-18,147,8005.2,8387.7647,0.0,0.0,数据异常,19629,0,True,2026-04-23 14:10:26
2026-04-23,2026-04-23 14:10:26,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4636.2,4816.0267,-179.83,-3.7339,大幅贴水,13520,0,True,2026-04-23 14:10:26
2026-04-23,2026-04-23 14:10:26,IH2605,上证50指数期货2605,其他,2026-05-15,21,2920.4,2938.1651,-17.77,-0.6046,正常,9851,0,False,2026-04-23 14:10:26
2026-04-23,2026-04-23 14:10:26,IH2609,上证50指数期货2609,其他,2026-09-18,147,2870.4,2938.1651,-67.77,-2.3064,贴水,6696,0,False,2026-04-23 14:10:26
2026-04-23,2026-04-23 14:10:26,IF2612,沪深300指数期货2612,其他,2026-12-18,238,4588.6,4816.0267,-227.43,-4.7223,大幅贴水,5204,0,True,2026-04-23 14:10:26
2026-04-23,2026-04-23 14:10:26,IC2612,中证500指数期货2612,其他,2026-12-18,238,7863.6,8387.7647,0.0,0.0,数据异常,4950,0,True,2026-04-23 14:10:26
2026-04-23,2026-04-23 14:10:26,IH2612,上证50指数期货2612,其他,2026-12-18,238,2859.2,2938.1651,-78.97,-2.6876,贴水,1858,0,False,2026-04-23 14:10:26
2026-04-23,2026-04-23 14:11:26,IM0,中证1000指数期货连续,其他,,30,8200.6,8488.996,0.0,0.0,数据异常,130067,202140,True,2026-04-23 14:11:26
2026-04-23,2026-04-23 14:11:26,IC0,中证500指数期货连续,其他,,30,8160.8,8387.7647,0.0,0.0,数据异常,86693,0,True,2026-04-23 14:11:26
2026-04-23,2026-04-23 14:11:26,IC2606,中证500指数期货2606,其他,2026-06-19,56,8160.8,8387.7647,0.0,0.0,数据异常,86693,0,True,2026-04-23 14:11:26
2026-04-23,2026-04-23 14:11:26,IF0,沪深300指数期货连续,其他,,30,4719.0,4816.0267,-97.03,-2.0147,贴水,61212,0,False,2026-04-23 14:11:26
2026-04-23,2026-04-23 14:11:26,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4719.0,4816.0267,-97.03,-2.0147,贴水,61212,0,False,2026-04-23 14:11:26
2026-04-23,2026-04-23 14:11:26,IH0,上证50指数期货连续,其他,,30,2906.6,2938.1651,-31.57,-1.0743,正常,28314,0,False,2026-04-23 14:11:26
2026-04-23,2026-04-23 14:11:26,IH2606,上证50指数期货2606,其他,2026-06-19,56,2906.6,2938.1651,-31.57,-1.0743,正常,28314,0,False,2026-04-23 14:11:26
2026-04-23,2026-04-23 14:11:26,IC2605,中证500指数期货2605,其他,2026-05-15,21,8253.0,8387.7647,0.0,0.0,数据异常,26628,0,True,2026-04-23 14:11:26
2026-04-23,2026-04-23 14:11:26,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4760.4,4816.0267,-55.63,-1.155,正常,21646,0,False,2026-04-23 14:11:26
2026-04-23,2026-04-23 14:11:26,IC2609,中证500指数期货2609,其他,2026-09-18,147,8010.0,8387.7647,0.0,0.0,数据异常,19671,0,True,2026-04-23 14:11:26
2026-04-23,2026-04-23 14:11:26,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4638.2,4816.0267,-177.83,-3.6924,大幅贴水,13545,0,True,2026-04-23 14:11:26
2026-04-23,2026-04-23 14:11:26,IH2605,上证50指数期货2605,其他,2026-05-15,21,2920.4,2938.1651,-17.77,-0.6046,正常,9875,0,False,2026-04-23 14:11:26
2026-04-23,2026-04-23 14:11:26,IH2609,上证50指数期货2609,其他,2026-09-18,147,2871.0,2938.1651,-67.17,-2.286,贴水,6711,0,False,2026-04-23 14:11:26
2026-04-23,2026-04-23 14:11:26,IF2612,沪深300指数期货2612,其他,2026-12-18,238,4590.0,4816.0267,-226.03,-4.6932,大幅贴水,5214,0,True,2026-04-23 14:11:26
2026-04-23,2026-04-23 14:11:26,IC2612,中证500指数期货2612,其他,2026-12-18,238,7868.0,8387.7647,0.0,0.0,数据异常,4955,0,True,2026-04-23 14:11:26
2026-04-23,2026-04-23 14:11:26,IH2612,上证50指数期货2612,其他,2026-12-18,238,2859.0,2938.1651,-79.17,-2.6944,贴水,1859,0,False,2026-04-23 14:11:26
2026-04-23,2026-04-23 14:12:26,IM0,中证1000指数期货连续,其他,,30,8202.2,8488.996,0.0,0.0,数据异常,130175,202186,True,2026-04-23 14:12:26
2026-04-23,2026-04-23 14:12:26,IC0,中证500指数期货连续,其他,,30,8158.4,8387.7647,0.0,0.0,数据异常,86785,0,True,2026-04-23 14:12:26
2026-04-23,2026-04-23 14:12:26,IC2606,中证500指数期货2606,其他,2026-06-19,56,8158.4,8387.7647,0.0,0.0,数据异常,86785,0,True,2026-04-23 14:12:26
2026-04-23,2026-04-23 14:12:26,IF0,沪深300指数期货连续,其他,,30,4717.6,4816.0267,-98.43,-2.0437,贴水,61420,0,False,2026-04-23 14:12:26
2026-04-23,2026-04-23 14:12:26,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4717.6,4816.0267,-98.43,-2.0437,贴水,61420,0,False,2026-04-23 14:12:26
2026-04-23,2026-04-23 14:12:26,IH0,上证50指数期货连续,其他,,30,2905.2,2938.1651,-32.97,-1.122,正常,28409,0,False,2026-04-23 14:12:26
2026-04-23,2026-04-23 14:12:26,IH2606,上证50指数期货2606,其他,2026-06-19,56,2905.2,2938.1651,-32.97,-1.122,正常,28409,0,False,2026-04-23 14:12:26
2026-04-23,2026-04-23 14:12:26,IC2605,中证500指数期货2605,其他,2026-05-15,21,8250.0,8387.7647,0.0,0.0,数据异常,26642,0,True,2026-04-23 14:12:26
2026-04-23,2026-04-23 14:12:26,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4758.4,4816.0267,-57.63,-1.1966,正常,21709,0,False,2026-04-23 14:12:26
2026-04-23,2026-04-23 14:12:26,IC2609,中证500指数期货2609,其他,2026-09-18,147,8007.6,8387.7647,0.0,0.0,数据异常,19716,0,True,2026-04-23 14:12:26
2026-04-23,2026-04-23 14:12:26,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4635.4,4816.0267,-180.63,-3.7505,大幅贴水,13572,0,True,2026-04-23 14:12:26
2026-04-23,2026-04-23 14:12:26,IH2605,上证50指数期货2605,其他,2026-05-15,21,2919.2,2938.1651,-18.97,-0.6455,正常,9895,0,False,2026-04-23 14:12:26
2026-04-23,2026-04-23 14:12:26,IH2609,上证50指数期货2609,其他,2026-09-18,147,2869.8,2938.1651,-68.37,-2.3268,贴水,6735,0,False,2026-04-23 14:12:26
2026-04-23,2026-04-23 14:12:26,IF2612,沪深300指数期货2612,其他,2026-12-18,238,4588.4,4816.0267,-227.63,-4.7264,大幅贴水,5223,0,True,2026-04-23 14:12:26
2026-04-23,2026-04-23 14:12:26,IC2612,中证500指数期货2612,其他,2026-12-18,238,7866.4,8387.7647,0.0,0.0,数据异常,4960,0,True,2026-04-23 14:12:26
2026-04-23,2026-04-23 14:12:26,IH2612,上证50指数期货2612,其他,2026-12-18,238,2858.2,2938.1651,-79.97,-2.7216,贴水,1861,0,False,2026-04-23 14:12:26
2026-04-23,2026-04-23 14:13:26,IM0,中证1000指数期货连续,其他,,30,8199.0,8488.996,0.0,0.0,数据异常,130340,202259,True,2026-04-23 14:13:26
2026-04-23,2026-04-23 14:13:26,IC0,中证500指数期货连续,其他,,30,8160.2,8387.7647,0.0,0.0,数据异常,86905,0,True,2026-04-23 14:13:26
2026-04-23,2026-04-23 14:13:26,IC2606,中证500指数期货2606,其他,2026-06-19,56,8160.2,8387.7647,0.0,0.0,数据异常,86905,0,True,2026-04-23 14:13:26
2026-04-23,2026-04-23 14:13:26,IF0,沪深300指数期货连续,其他,,30,4717.4,4816.0267,-98.63,-2.0479,贴水,61559,0,False,2026-04-23 14:13:26
2026-04-23,2026-04-23 14:13:26,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4717.4,4816.0267,-98.63,-2.0479,贴水,61559,0,False,2026-04-23 14:13:26
2026-04-23,2026-04-23 14:13:26,IH0,上证50指数期货连续,其他,,30,2905.0,2938.1651,-33.17,-1.1288,正常,28460,0,False,2026-04-23 14:13:26
2026-04-23,2026-04-23 14:13:26,IH2606,上证50指数期货2606,其他,2026-06-19,56,2905.0,2938.1651,-33.17,-1.1288,正常,28460,0,False,2026-04-23 14:13:26
2026-04-23,2026-04-23 14:13:26,IC2605,中证500指数期货2605,其他,2026-05-15,21,8249.2,8387.7647,0.0,0.0,数据异常,26657,0,True,2026-04-23 14:13:26
2026-04-23,2026-04-23 14:13:26,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4758.2,4816.0267,-57.83,-1.2007,正常,21750,0,False,2026-04-23 14:13:26
2026-04-23,2026-04-23 14:13:26,IC2609,中证500指数期货2609,其他,2026-09-18,147,8007.4,8387.7647,0.0,0.0,数据异常,19756,0,True,2026-04-23 14:13:26
2026-04-23,2026-04-23 14:13:26,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4635.0,4816.0267,-181.03,-3.7588,大幅贴水,13591,0,True,2026-04-23 14:13:26
2026-04-23,2026-04-23 14:13:26,IH2605,上证50指数期货2605,其他,2026-05-15,21,2918.8,2938.1651,-19.37,-0.6591,正常,9907,0,False,2026-04-23 14:13:26
2026-04-23,2026-04-23 14:13:26,IH2609,上证50指数期货2609,其他,2026-09-18,147,2869.0,2938.1651,-69.17,-2.354,贴水,6742,0,False,2026-04-23 14:13:26
2026-04-23,2026-04-23 14:13:26,IF2612,沪深300指数期货2612,其他,2026-12-18,238,4587.2,4816.0267,-228.83,-4.7514,大幅贴水,5230,0,True,2026-04-23 14:13:26
2026-04-23,2026-04-23 14:13:26,IC2612,中证500指数期货2612,其他,2026-12-18,238,7864.0,8387.7647,0.0,0.0,数据异常,4966,0,True,2026-04-23 14:13:26
2026-04-23,2026-04-23 14:13:26,IH2612,上证50指数期货2612,其他,2026-12-18,238,2857.0,2938.1651,-81.17,-2.7624,贴水,1862,0,False,2026-04-23 14:13:26
2026-04-23,2026-04-23 14:14:21,IM0,中证1000指数期货连续,其他,,30,8193.4,8488.996,0.0,0.0,数据异常,130860,202388,True,2026-04-23 14:14:21
2026-04-23,2026-04-23 14:14:21,IC0,中证500指数期货连续,其他,,30,8153.2,8387.7647,0.0,0.0,数据异常,87087,0,True,2026-04-23 14:14:21
2026-04-23,2026-04-23 14:14:21,IC2606,中证500指数期货2606,其他,2026-06-19,56,8153.2,8387.7647,0.0,0.0,数据异常,87087,0,True,2026-04-23 14:14:21
2026-04-23,2026-04-23 14:14:21,IF0,沪深300指数期货连续,其他,,30,4714.4,4816.0267,-101.63,-2.1102,贴水,61816,0,False,2026-04-23 14:14:21
2026-04-23,2026-04-23 14:14:21,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4714.4,4816.0267,-101.63,-2.1102,贴水,61816,0,False,2026-04-23 14:14:21
2026-04-23,2026-04-23 14:14:21,IH0,上证50指数期货连续,其他,,30,2903.6,2938.1651,-34.57,-1.1764,正常,28599,0,False,2026-04-23 14:14:21
2026-04-23,2026-04-23 14:14:21,IH2606,上证50指数期货2606,其他,2026-06-19,56,2903.6,2938.1651,-34.57,-1.1764,正常,28599,0,False,2026-04-23 14:14:21
2026-04-23,2026-04-23 14:14:21,IC2605,中证500指数期货2605,其他,2026-05-15,21,8243.8,8387.7647,0.0,0.0,数据异常,26681,0,True,2026-04-23 14:14:21
2026-04-23,2026-04-23 14:14:21,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4754.2,4816.0267,-61.83,-1.2838,正常,21879,0,False,2026-04-23 14:14:21
2026-04-23,2026-04-23 14:14:21,IC2609,中证500指数期货2609,其他,2026-09-18,147,8000.8,8387.7647,0.0,0.0,数据异常,19796,0,True,2026-04-23 14:14:21
2026-04-23,2026-04-23 14:14:21,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4632.6,4816.0267,-183.43,-3.8087,大幅贴水,13644,0,True,2026-04-23 14:14:21
2026-04-23,2026-04-23 14:14:21,IH2605,上证50指数期货2605,其他,2026-05-15,21,2917.4,2938.1651,-20.77,-0.7067,正常,9942,0,False,2026-04-23 14:14:21
2026-04-23,2026-04-23 14:14:21,IH2609,上证50指数期货2609,其他,2026-09-18,147,2868.4,2938.1651,-69.77,-2.3744,贴水,6768,0,False,2026-04-23 14:14:21
2026-04-23,2026-04-23 14:14:21,IF2612,沪深300指数期货2612,其他,2026-12-18,238,4583.2,4816.0267,-232.83,-4.8344,大幅贴水,5240,0,True,2026-04-23 14:14:21
2026-04-23,2026-04-23 14:14:21,IC2612,中证500指数期货2612,其他,2026-12-18,238,7860.0,8387.7647,0.0,0.0,数据异常,4993,0,True,2026-04-23 14:14:21
2026-04-23,2026-04-23 14:14:21,IH2612,上证50指数期货2612,其他,2026-12-18,238,2856.0,2938.1651,-82.17,-2.7965,贴水,1863,0,False,2026-04-23 14:14:21
2026-04-23,2026-04-23 14:15:21,IM0,中证1000指数期货连续,其他,,30,8192.0,8488.996,0.0,0.0,数据异常,131360,202566,True,2026-04-23 14:15:21
2026-04-23,2026-04-23 14:15:21,IC0,中证500指数期货连续,其他,,30,8152.2,8387.7647,0.0,0.0,数据异常,87399,0,True,2026-04-23 14:15:21
2026-04-23,2026-04-23 14:15:21,IC2606,中证500指数期货2606,其他,2026-06-19,56,8152.2,8387.7647,0.0,0.0,数据异常,87399,0,True,2026-04-23 14:15:21
2026-04-23,2026-04-23 14:15:21,IF0,沪深300指数期货连续,其他,,30,4714.6,4816.0267,-101.43,-2.106,贴水,61930,0,False,2026-04-23 14:15:21
2026-04-23,2026-04-23 14:15:21,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4714.6,4816.0267,-101.43,-2.106,贴水,61930,0,False,2026-04-23 14:15:21
2026-04-23,2026-04-23 14:15:21,IH0,上证50指数期货连续,其他,,30,2903.8,2938.1651,-34.37,-1.1696,正常,28681,0,False,2026-04-23 14:15:21
2026-04-23,2026-04-23 14:15:21,IH2606,上证50指数期货2606,其他,2026-06-19,56,2903.8,2938.1651,-34.37,-1.1696,正常,28681,0,False,2026-04-23 14:15:21
2026-04-23,2026-04-23 14:15:21,IC2605,中证500指数期货2605,其他,2026-05-15,21,8241.6,8387.7647,0.0,0.0,数据异常,26733,0,True,2026-04-23 14:15:21
2026-04-23,2026-04-23 14:15:21,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4753.8,4816.0267,-62.23,-1.2921,正常,21956,0,False,2026-04-23 14:15:21
2026-04-23,2026-04-23 14:15:21,IC2609,中证500指数期货2609,其他,2026-09-18,147,7999.8,8387.7647,0.0,0.0,数据异常,19858,0,True,2026-04-23 14:15:21
2026-04-23,2026-04-23 14:15:21,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4631.8,4816.0267,-184.23,-3.8253,大幅贴水,13659,0,True,2026-04-23 14:15:21
2026-04-23,2026-04-23 14:15:21,IH2605,上证50指数期货2605,其他,2026-05-15,21,2917.8,2938.1651,-20.37,-0.6931,正常,9971,0,False,2026-04-23 14:15:21
2026-04-23,2026-04-23 14:15:21,IH2609,上证50指数期货2609,其他,2026-09-18,147,2868.0,2938.1651,-70.17,-2.3881,贴水,6776,0,False,2026-04-23 14:15:21
2026-04-23,2026-04-23 14:15:21,IF2612,沪深300指数期货2612,其他,2026-12-18,238,4584.0,4816.0267,-232.03,-4.8178,大幅贴水,5245,0,True,2026-04-23 14:15:21
2026-04-23,2026-04-23 14:15:21,IC2612,中证500指数期货2612,其他,2026-12-18,238,7858.6,8387.7647,0.0,0.0,数据异常,5012,0,True,2026-04-23 14:15:21
2026-04-23,2026-04-23 14:15:21,IH2612,上证50指数期货2612,其他,2026-12-18,238,2856.0,2938.1651,-82.17,-2.7965,贴水,1866,0,False,2026-04-23 14:15:21
2026-04-23,2026-04-23 14:16:21,IM0,中证1000指数期货连续,其他,,30,8187.0,8488.996,0.0,0.0,数据异常,131711,202660,True,2026-04-23 14:16:21
2026-04-23,2026-04-23 14:16:21,IC0,中证500指数期货连续,其他,,30,8152.0,8387.7647,0.0,0.0,数据异常,87667,0,True,2026-04-23 14:16:21
2026-04-23,2026-04-23 14:16:21,IC2606,中证500指数期货2606,其他,2026-06-19,56,8152.0,8387.7647,0.0,0.0,数据异常,87667,0,True,2026-04-23 14:16:21
2026-04-23,2026-04-23 14:16:21,IF0,沪深300指数期货连续,其他,,30,4713.2,4816.0267,-102.83,-2.1351,贴水,62110,0,False,2026-04-23 14:16:21
2026-04-23,2026-04-23 14:16:21,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4713.2,4816.0267,-102.83,-2.1351,贴水,62110,0,False,2026-04-23 14:16:21
2026-04-23,2026-04-23 14:16:21,IH0,上证50指数期货连续,其他,,30,2903.8,2938.1651,-34.37,-1.1696,正常,28786,0,False,2026-04-23 14:16:21
2026-04-23,2026-04-23 14:16:21,IH2606,上证50指数期货2606,其他,2026-06-19,56,2903.8,2938.1651,-34.37,-1.1696,正常,28786,0,False,2026-04-23 14:16:21
2026-04-23,2026-04-23 14:16:21,IC2605,中证500指数期货2605,其他,2026-05-15,21,8242.4,8387.7647,0.0,0.0,数据异常,26773,0,True,2026-04-23 14:16:21
2026-04-23,2026-04-23 14:16:21,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4753.0,4816.0267,-63.03,-1.3087,正常,22053,0,False,2026-04-23 14:16:21
2026-04-23,2026-04-23 14:16:21,IC2609,中证500指数期货2609,其他,2026-09-18,147,8000.4,8387.7647,0.0,0.0,数据异常,19897,0,True,2026-04-23 14:16:21
2026-04-23,2026-04-23 14:16:21,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4631.0,4816.0267,-185.03,-3.8419,大幅贴水,13721,0,True,2026-04-23 14:16:21
2026-04-23,2026-04-23 14:16:21,IH2605,上证50指数期货2605,其他,2026-05-15,21,2918.0,2938.1651,-20.17,-0.6863,正常,10006,0,False,2026-04-23 14:16:21
2026-04-23,2026-04-23 14:16:21,IH2609,上证50指数期货2609,其他,2026-09-18,147,2868.2,2938.1651,-69.97,-2.3813,贴水,6786,0,False,2026-04-23 14:16:21
2026-04-23,2026-04-23 14:16:21,IF2612,沪深300指数期货2612,其他,2026-12-18,238,4582.8,4816.0267,-233.23,-4.8427,大幅贴水,5254,0,True,2026-04-23 14:16:21
2026-04-23,2026-04-23 14:16:21,IC2612,中证500指数期货2612,其他,2026-12-18,238,7858.2,8387.7647,0.0,0.0,数据异常,5026,0,True,2026-04-23 14:16:21
2026-04-23,2026-04-23 14:16:21,IH2612,上证50指数期货2612,其他,2026-12-18,238,2856.6,2938.1651,-81.57,-2.7761,贴水,1872,0,False,2026-04-23 14:16:21
2026-04-23,2026-04-23 14:17:21,IM0,中证1000指数期货连续,其他,,30,8188.0,8488.996,0.0,0.0,数据异常,132106,202776,True,2026-04-23 14:17:21
2026-04-23,2026-04-23 14:17:21,IC0,中证500指数期货连续,其他,,30,8147.6,8387.7647,0.0,0.0,数据异常,87957,0,True,2026-04-23 14:17:21
2026-04-23,2026-04-23 14:17:21,IC2606,中证500指数期货2606,其他,2026-06-19,56,8147.6,8387.7647,0.0,0.0,数据异常,87957,0,True,2026-04-23 14:17:21
2026-04-23,2026-04-23 14:17:21,IF0,沪深300指数期货连续,其他,,30,4713.8,4816.0267,-102.23,-2.1226,贴水,62301,0,False,2026-04-23 14:17:21
2026-04-23,2026-04-23 14:17:21,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4713.8,4816.0267,-102.23,-2.1226,贴水,62301,0,False,2026-04-23 14:17:21
2026-04-23,2026-04-23 14:17:21,IH0,上证50指数期货连续,其他,,30,2904.4,2938.1651,-33.77,-1.1492,正常,28839,0,False,2026-04-23 14:17:21
2026-04-23,2026-04-23 14:17:21,IH2606,上证50指数期货2606,其他,2026-06-19,56,2904.4,2938.1651,-33.77,-1.1492,正常,28839,0,False,2026-04-23 14:17:21
2026-04-23,2026-04-23 14:17:21,IC2605,中证500指数期货2605,其他,2026-05-15,21,8237.6,8387.7647,0.0,0.0,数据异常,26847,0,True,2026-04-23 14:17:21
2026-04-23,2026-04-23 14:17:21,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4753.4,4816.0267,-62.63,-1.3004,正常,22130,0,False,2026-04-23 14:17:21
