trade_date,quote_time,quote_minute,symbol,symbol_name,contract_code,contract_name,position,expiry_date,days_to_expiry,futures_price,index_price,premium_points,premium_rate,annualized_rate,volume,open_interest,index_change,index_change_pct,source_futures,source_index,data_quality,quality_reason,freshness_seconds,is_continuous,is_main
2026-06-08,2026-06-08 13:42:58,2026-06-08 13:42,IM,中证1000,IM2606,中证1000指数期货2606,当月,2026-06-19,11,7987.8,8009.0539,-21.2539,-0.2654,8.829,142782,187175,-331.9092,-3.9793,sina_futures,sina_index,ok,,0,False,True
2026-06-08,2026-06-08 13:42:58,2026-06-08 13:42,IM,中证1000,IM2607,中证1000指数期货2607,下月,2026-07-17,39,7913.0,8009.0539,-96.0539,-1.1993,11.3606,10574,22932,-331.9092,-3.9793,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:42:58,2026-06-08 13:42,IM,中证1000,IM2609,中证1000指数期货2609,下季月,2026-09-18,102,7762.2,8009.0539,-246.8539,-3.0822,11.3801,59665,148800,-331.9092,-3.9793,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:42:58,2026-06-08 13:42,IM,中证1000,IM2612,中证1000指数期货2612,隔季月,2026-12-18,193,7541.6,8009.0539,-467.4539,-5.8366,11.7222,20980,72928,-331.9092,-3.9793,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:42:58,2026-06-08 13:42,IF,沪深300,IF2606,沪深300指数期货2606,当月,2026-06-19,11,4654.6,4688.1064,-33.5064,-0.7147,23.8861,63341,112552,-128.8135,-2.6742,sina_futures,sina_index,ok,,0,False,True
2026-06-08,2026-06-08 13:42:58,2026-06-08 13:42,IF,沪深300,IF2607,沪深300指数期货2607,下月,2026-07-17,39,4616.0,4688.1064,-72.1064,-1.5381,14.6196,5282,12837,-128.8135,-2.6742,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:42:58,2026-06-08 13:42,IF,沪深300,IF2609,沪深300指数期货2609,下季月,2026-09-18,102,4560.4,4688.1064,-127.7064,-2.7241,10.0208,28492,102059,-128.8135,-2.6742,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:42:58,2026-06-08 13:42,IF,沪深300,IF2612,沪深300指数期货2612,隔季月,2026-12-18,193,4501.4,4688.1064,-186.7064,-3.9826,7.8442,8196,34478,-128.8135,-2.6742,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:42:58,2026-06-08 13:42,IC,中证500,IC2606,中证500指数期货2606,当月,2026-06-19,11,7860.8,7912.0523,-51.2523,-0.6478,21.6345,89596,128820,-339.0884,-4.1096,sina_futures,sina_index,ok,,0,False,True
2026-06-08,2026-06-08 13:42:58,2026-06-08 13:42,IC,中证500,IC2607,中证500指数期货2607,下月,2026-07-17,39,7802.4,7912.0523,-109.6523,-1.3859,13.1528,7252,13269,-339.0884,-4.1096,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:42:58,2026-06-08 13:42,IC,中证500,IC2609,中证500指数期货2609,下季月,2026-09-18,102,7681.4,7912.0523,-230.6523,-2.9152,10.7451,43661,112609,-339.0884,-4.1096,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:42:58,2026-06-08 13:42,IC,中证500,IC2612,中证500指数期货2612,隔季月,2026-12-18,193,7514.2,7912.0523,-397.8523,-5.0284,10.0132,12854,40674,-339.0884,-4.1096,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:42:58,2026-06-08 13:42,IH,上证50,IH2606,上证50指数期货2606,当月,2026-06-19,11,2797.6,2811.7922,-14.1922,-0.5047,16.8331,29269,53059,-54.0739,-1.8868,sina_futures,sina_index,ok,,0,False,True
2026-06-08,2026-06-08 13:42:58,2026-06-08 13:42,IH,上证50,IH2607,上证50指数期货2607,下月,2026-07-17,39,2769.6,2811.7922,-42.1922,-1.5005,14.2575,2810,7054,-54.0739,-1.8868,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:42:58,2026-06-08 13:42,IH,上证50,IH2609,上证50指数期货2609,下季月,2026-09-18,102,2753.4,2811.7922,-58.3922,-2.0767,7.5889,12157,43531,-54.0739,-1.8868,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:42:58,2026-06-08 13:42,IH,上证50,IH2612,上证50指数期货2612,隔季月,2026-12-18,193,2733.0,2811.7922,-78.7922,-2.8022,5.4523,3130,12285,-54.0739,-1.8868,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:42:58,2026-06-08 13:42,IM,中证1000,IM2606,中证1000指数期货2606,当月,2026-06-19,11,7987.8,8009.0539,-21.2539,-0.2654,8.829,142782,187175,-331.9092,-3.9793,sina_futures,sina_index,ok,,0,False,True
2026-06-08,2026-06-08 13:42:58,2026-06-08 13:42,IM,中证1000,IM2607,中证1000指数期货2607,下月,2026-07-17,39,7913.0,8009.0539,-96.0539,-1.1993,11.3606,10574,22932,-331.9092,-3.9793,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:42:58,2026-06-08 13:42,IM,中证1000,IM2609,中证1000指数期货2609,下季月,2026-09-18,102,7762.2,8009.0539,-246.8539,-3.0822,11.3801,59665,148800,-331.9092,-3.9793,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:42:58,2026-06-08 13:42,IM,中证1000,IM2612,中证1000指数期货2612,隔季月,2026-12-18,193,7541.6,8009.0539,-467.4539,-5.8366,11.7222,20980,72928,-331.9092,-3.9793,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:43:38,2026-06-08 13:43,IF,沪深300,IF2606,沪深300指数期货2606,当月,2026-06-19,11,4653.8,4686.5666,-32.7666,-0.6992,23.3627,63856,112527,-130.3533,-2.7062,sina_futures,sina_index,ok,,0,False,True
2026-06-08,2026-06-08 13:43:38,2026-06-08 13:43,IF,沪深300,IF2607,沪深300指数期货2607,下月,2026-07-17,39,4613.6,4686.5666,-72.9666,-1.5569,14.8017,5289,12837,-130.3533,-2.7062,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:43:38,2026-06-08 13:43,IF,沪深300,IF2609,沪深300指数期货2609,下季月,2026-09-18,102,4560.0,4686.5666,-126.5666,-2.7006,9.9322,28652,102082,-130.3533,-2.7062,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:43:38,2026-06-08 13:43,IF,沪深300,IF2612,沪深300指数期货2612,隔季月,2026-12-18,193,4501.0,4686.5666,-185.5666,-3.9595,7.797,8270,34521,-130.3533,-2.7062,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:43:38,2026-06-08 13:43,IC,中证500,IC2606,中证500指数期货2606,当月,2026-06-19,11,7860.2,7907.9918,-47.7918,-0.6043,20.1753,89969,128875,-343.1489,-4.1588,sina_futures,sina_index,ok,,0,False,True
2026-06-08,2026-06-08 13:43:38,2026-06-08 13:43,IC,中证500,IC2607,中证500指数期货2607,下月,2026-07-17,39,7800.6,7907.9918,-107.3918,-1.358,12.8846,7282,13285,-343.1489,-4.1588,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:43:38,2026-06-08 13:43,IC,中证500,IC2609,中证500指数期货2609,下季月,2026-09-18,102,7679.0,7907.9918,-228.9918,-2.8957,10.6711,43868,112648,-343.1489,-4.1588,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:43:38,2026-06-08 13:43,IC,中证500,IC2612,中证500指数期货2612,隔季月,2026-12-18,193,7510.0,7907.9918,-397.9918,-5.0328,10.0224,12911,40701,-343.1489,-4.1588,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:43:38,2026-06-08 13:43,IH,上证50,IH2606,上证50指数期货2606,当月,2026-06-19,11,2797.6,2811.6214,-14.0214,-0.4987,16.6305,29442,53079,-54.2447,-1.8928,sina_futures,sina_index,ok,,0,False,True
2026-06-08,2026-06-08 13:43:38,2026-06-08 13:43,IH,上证50,IH2607,上证50指数期货2607,下月,2026-07-17,39,2770.0,2811.6214,-41.6214,-1.4803,14.0626,2813,7057,-54.2447,-1.8928,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:43:38,2026-06-08 13:43,IH,上证50,IH2609,上证50指数期货2609,下季月,2026-09-18,102,2753.2,2811.6214,-58.4214,-2.0779,7.5932,12228,43553,-54.2447,-1.8928,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:43:38,2026-06-08 13:43,IH,上证50,IH2612,上证50指数期货2612,隔季月,2026-12-18,193,2732.8,2811.6214,-78.8214,-2.8034,5.4547,3153,12293,-54.2447,-1.8928,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:43:38,2026-06-08 13:43,IM,中证1000,IM2606,中证1000指数期货2606,当月,2026-06-19,11,7984.6,8004.4136,-19.8136,-0.2475,8.234,143506,187160,-336.5495,-4.0349,sina_futures,sina_index,ok,,0,False,True
2026-06-08,2026-06-08 13:43:38,2026-06-08 13:43,IM,中证1000,IM2607,中证1000指数期货2607,下月,2026-07-17,39,7909.6,8004.4136,-94.8136,-1.1845,11.2187,10626,22956,-336.5495,-4.0349,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:43:38,2026-06-08 13:43,IM,中证1000,IM2609,中证1000指数期货2609,下季月,2026-09-18,102,7757.8,8004.4136,-246.6136,-3.081,11.3755,60024,148852,-336.5495,-4.0349,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:43:38,2026-06-08 13:43,IM,中证1000,IM2612,中证1000指数期货2612,隔季月,2026-12-18,193,7540.2,8004.4136,-464.2136,-5.7995,11.6432,21079,72969,-336.5495,-4.0349,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IF,沪深300,IF2606,沪深300指数期货2606,当月,2026-06-19,11,4652.0,4685.9209,-33.9209,-0.7239,24.1951,64122,112529,-130.999,-2.7196,sina_futures,sina_index,ok,,0,False,True
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IF,沪深300,IF2607,沪深300指数期货2607,下月,2026-07-17,39,4615.2,4685.9209,-70.7209,-1.5092,14.3412,5299,12843,-130.999,-2.7196,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IF,沪深300,IF2609,沪深300指数期货2609,下季月,2026-09-18,102,4556.6,4685.9209,-129.3209,-2.7598,10.1559,28844,102105,-130.999,-2.7196,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IF,沪深300,IF2612,沪深300指数期货2612,隔季月,2026-12-18,193,4498.0,4685.9209,-187.9209,-4.0103,7.9012,8306,34530,-130.999,-2.7196,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IC,中证500,IC2606,中证500指数期货2606,当月,2026-06-19,11,7857.8,7908.1787,-50.3787,-0.637,21.2739,90268,128912,-342.962,-4.1565,sina_futures,sina_index,ok,,0,False,True
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IC,中证500,IC2607,中证500指数期货2607,下月,2026-07-17,39,7800.2,7908.1787,-107.9787,-1.3654,12.9557,7302,13295,-342.962,-4.1565,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IC,中证500,IC2609,中证500指数期货2609,下季月,2026-09-18,102,7678.2,7908.1787,-229.9787,-2.9081,10.7182,44081,112665,-342.962,-4.1565,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IC,中证500,IC2612,中证500指数期货2612,隔季月,2026-12-18,193,7510.8,7908.1787,-397.3787,-5.0249,10.0058,12957,40724,-342.962,-4.1565,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IH,上证50,IH2606,上证50指数期货2606,当月,2026-06-19,11,2796.6,2810.4977,-13.8977,-0.4945,16.4897,29611,53070,-55.3684,-1.932,sina_futures,sina_index,ok,,0,False,True
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IH,上证50,IH2607,上证50指数期货2607,下月,2026-07-17,39,2768.0,2810.4977,-42.4977,-1.5121,14.369,2826,7066,-55.3684,-1.932,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IH,上证50,IH2609,上证50指数期货2609,下季月,2026-09-18,102,2751.8,2810.4977,-58.6977,-2.0885,7.633,12293,43588,-55.3684,-1.932,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IH,上证50,IH2612,上证50指数期货2612,隔季月,2026-12-18,193,2732.0,2810.4977,-78.4977,-2.793,5.4339,3167,12299,-55.3684,-1.932,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IM,中证1000,IM2606,中证1000指数期货2606,当月,2026-06-19,11,7981.8,8004.5082,-22.7082,-0.2837,9.4402,144094,187240,-336.4549,-4.0338,sina_futures,sina_index,ok,,0,False,True
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IM,中证1000,IM2607,中证1000指数期货2607,下月,2026-07-17,39,7909.0,8004.5082,-95.5082,-1.1932,11.3018,10657,22972,-336.4549,-4.0338,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IM,中证1000,IM2609,中证1000指数期货2609,下季月,2026-09-18,102,7759.4,8004.5082,-245.1082,-3.0621,11.3037,60412,148964,-336.4549,-4.0338,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IM,中证1000,IM2612,中证1000指数期货2612,隔季月,2026-12-18,193,7539.4,8004.5082,-465.1082,-5.8106,11.6668,21174,72986,-336.4549,-4.0338,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IF,沪深300,IF2606,沪深300指数期货2606,当月,2026-06-19,11,4652.0,4685.9209,-33.9209,-0.7239,24.1951,64122,112529,-130.999,-2.7196,sina_futures,sina_index,ok,,0,False,True
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IF,沪深300,IF2607,沪深300指数期货2607,下月,2026-07-17,39,4615.2,4685.9209,-70.7209,-1.5092,14.3412,5299,12843,-130.999,-2.7196,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IF,沪深300,IF2609,沪深300指数期货2609,下季月,2026-09-18,102,4556.6,4685.9209,-129.3209,-2.7598,10.1559,28844,102105,-130.999,-2.7196,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IF,沪深300,IF2612,沪深300指数期货2612,隔季月,2026-12-18,193,4498.0,4685.9209,-187.9209,-4.0103,7.9012,8306,34530,-130.999,-2.7196,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IC,中证500,IC2606,中证500指数期货2606,当月,2026-06-19,11,7857.8,7908.1787,-50.3787,-0.637,21.2739,90268,128912,-342.962,-4.1565,sina_futures,sina_index,ok,,0,False,True
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IC,中证500,IC2607,中证500指数期货2607,下月,2026-07-17,39,7800.2,7908.1787,-107.9787,-1.3654,12.9557,7302,13295,-342.962,-4.1565,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IC,中证500,IC2609,中证500指数期货2609,下季月,2026-09-18,102,7678.2,7908.1787,-229.9787,-2.9081,10.7182,44081,112665,-342.962,-4.1565,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IC,中证500,IC2612,中证500指数期货2612,隔季月,2026-12-18,193,7510.8,7908.1787,-397.3787,-5.0249,10.0058,12957,40724,-342.962,-4.1565,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IH,上证50,IH2606,上证50指数期货2606,当月,2026-06-19,11,2796.6,2810.4977,-13.8977,-0.4945,16.4897,29611,53070,-55.3684,-1.932,sina_futures,sina_index,ok,,0,False,True
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IH,上证50,IH2607,上证50指数期货2607,下月,2026-07-17,39,2768.0,2810.4977,-42.4977,-1.5121,14.369,2826,7066,-55.3684,-1.932,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IH,上证50,IH2609,上证50指数期货2609,下季月,2026-09-18,102,2751.8,2810.4977,-58.6977,-2.0885,7.633,12293,43588,-55.3684,-1.932,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IH,上证50,IH2612,上证50指数期货2612,隔季月,2026-12-18,193,2732.0,2810.4977,-78.4977,-2.793,5.4339,3167,12299,-55.3684,-1.932,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IM,中证1000,IM2606,中证1000指数期货2606,当月,2026-06-19,11,7981.8,8004.5082,-22.7082,-0.2837,9.4402,144094,187240,-336.4549,-4.0338,sina_futures,sina_index,ok,,0,False,True
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IM,中证1000,IM2607,中证1000指数期货2607,下月,2026-07-17,39,7909.0,8004.5082,-95.5082,-1.1932,11.3018,10657,22972,-336.4549,-4.0338,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IM,中证1000,IM2609,中证1000指数期货2609,下季月,2026-09-18,102,7759.4,8004.5082,-245.1082,-3.0621,11.3037,60412,148964,-336.4549,-4.0338,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:13,2026-06-08 13:44,IM,中证1000,IM2612,中证1000指数期货2612,隔季月,2026-12-18,193,7539.4,8004.5082,-465.1082,-5.8106,11.6668,21174,72986,-336.4549,-4.0338,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:45,2026-06-08 13:44,IF,沪深300,IF2606,沪深300指数期货2606,当月,2026-06-19,11,4649.4,4684.4685,-35.0685,-0.7486,25.0277,64336,112562,-132.4514,-2.7497,sina_futures,sina_index,ok,,0,False,True
2026-06-08,2026-06-08 13:44:45,2026-06-08 13:44,IF,沪深300,IF2607,沪深300指数期货2607,下月,2026-07-17,39,4612.0,4684.4685,-72.4685,-1.547,14.7058,5319,12852,-132.4514,-2.7497,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:45,2026-06-08 13:44,IF,沪深300,IF2609,沪深300指数期货2609,下季月,2026-09-18,102,4555.8,4684.4685,-128.6685,-2.7467,10.1065,28893,102118,-132.4514,-2.7497,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:45,2026-06-08 13:44,IF,沪深300,IF2612,沪深300指数期货2612,隔季月,2026-12-18,193,4496.8,4684.4685,-187.6685,-4.0062,7.8927,8323,34529,-132.4514,-2.7497,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:45,2026-06-08 13:44,IC,中证500,IC2606,中证500指数期货2606,当月,2026-06-19,11,7855.2,7906.1414,-50.9414,-0.6443,21.5186,90400,128929,-344.9993,-4.1812,sina_futures,sina_index,ok,,0,False,True
2026-06-08,2026-06-08 13:44:45,2026-06-08 13:44,IC,中证500,IC2607,中证500指数期货2607,下月,2026-07-17,39,7798.2,7906.1414,-107.9414,-1.3653,12.9545,7320,13303,-344.9993,-4.1812,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:45,2026-06-08 13:44,IC,中证500,IC2609,中证500指数期货2609,下季月,2026-09-18,102,7677.0,7906.1414,-229.1414,-2.8983,10.6808,44169,112688,-344.9993,-4.1812,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:45,2026-06-08 13:44,IC,中证500,IC2612,中证500指数期货2612,隔季月,2026-12-18,193,7507.4,7906.1414,-398.7414,-5.0434,10.0447,12973,40735,-344.9993,-4.1812,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:45,2026-06-08 13:44,IH,上证50,IH2606,上证50指数期货2606,当月,2026-06-19,11,2794.8,2809.3125,-14.5125,-0.5166,17.2303,29683,53077,-56.5536,-1.9734,sina_futures,sina_index,ok,,0,False,True
2026-06-08,2026-06-08 13:44:45,2026-06-08 13:44,IH,上证50,IH2607,上证50指数期货2607,下月,2026-07-17,39,2767.2,2809.3125,-42.1125,-1.499,14.2429,2829,7068,-56.5536,-1.9734,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:45,2026-06-08 13:44,IH,上证50,IH2609,上证50指数期货2609,下季月,2026-09-18,102,2750.4,2809.3125,-58.9125,-2.097,7.6649,12331,43598,-56.5536,-1.9734,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:45,2026-06-08 13:44,IH,上证50,IH2612,上证50指数期货2612,隔季月,2026-12-18,193,2730.4,2809.3125,-78.9125,-2.809,5.4658,3180,12305,-56.5536,-1.9734,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:45,2026-06-08 13:44,IM,中证1000,IM2606,中证1000指数期货2606,当月,2026-06-19,11,7981.8,8002.9879,-21.1879,-0.2647,8.8082,144329,187242,-337.9752,-4.052,sina_futures,sina_index,ok,,0,False,True
2026-06-08,2026-06-08 13:44:45,2026-06-08 13:44,IM,中证1000,IM2607,中证1000指数期货2607,下月,2026-07-17,39,7910.6,8002.9879,-92.3879,-1.1544,10.9303,10670,22979,-337.9752,-4.052,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:45,2026-06-08 13:44,IM,中证1000,IM2609,中证1000指数期货2609,下季月,2026-09-18,102,7756.8,8002.9879,-246.1879,-3.0762,11.3573,60529,148977,-337.9752,-4.052,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:44:45,2026-06-08 13:44,IM,中证1000,IM2612,中证1000指数期货2612,隔季月,2026-12-18,193,7538.4,8002.9879,-464.5879,-5.8052,11.6553,21209,72992,-337.9752,-4.052,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:45:28,2026-06-08 13:45,IF,沪深300,IF2606,沪深300指数期货2606,当月,2026-06-19,11,4647.2,4681.9297,-34.7297,-0.7418,24.7976,64699,112591,-134.9902,-2.8024,sina_futures,sina_index,ok,,0,False,True
2026-06-08,2026-06-08 13:45:28,2026-06-08 13:45,IF,沪深300,IF2607,沪深300指数期货2607,下月,2026-07-17,39,4609.4,4681.9297,-72.5297,-1.5491,14.7265,5348,12870,-134.9902,-2.8024,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:45:28,2026-06-08 13:45,IF,沪深300,IF2609,沪深300指数期货2609,下季月,2026-09-18,102,4554.0,4681.9297,-127.9297,-2.7324,10.0524,29041,102155,-134.9902,-2.8024,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:45:28,2026-06-08 13:45,IF,沪深300,IF2612,沪深300指数期货2612,隔季月,2026-12-18,193,4495.2,4681.9297,-186.7297,-3.9883,7.856,8357,34542,-134.9902,-2.8024,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:45:28,2026-06-08 13:45,IC,中证500,IC2606,中证500指数期货2606,当月,2026-06-19,11,7847.6,7897.195,-49.595,-0.628,20.9701,90830,129006,-353.9457,-4.2897,sina_futures,sina_index,ok,,0,False,True
2026-06-08,2026-06-08 13:45:28,2026-06-08 13:45,IC,中证500,IC2607,中证500指数期货2607,下月,2026-07-17,39,7790.0,7897.195,-107.195,-1.3574,12.8785,7354,13315,-353.9457,-4.2897,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:45:28,2026-06-08 13:45,IC,中证500,IC2609,中证500指数期货2609,下季月,2026-09-18,102,7669.8,7897.195,-227.395,-2.8794,10.6094,44395,112734,-353.9457,-4.2897,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:45:28,2026-06-08 13:45,IC,中证500,IC2612,中证500指数期货2612,隔季月,2026-12-18,193,7504.2,7897.195,-392.995,-4.9764,9.9042,13053,40786,-353.9457,-4.2897,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:45:28,2026-06-08 13:45,IH,上证50,IH2606,上证50指数期货2606,当月,2026-06-19,11,2794.4,2808.4429,-14.0429,-0.5,16.6751,29829,53067,-57.4232,-2.0037,sina_futures,sina_index,ok,,0,False,True
2026-06-08,2026-06-08 13:45:28,2026-06-08 13:45,IH,上证50,IH2607,上证50指数期货2607,下月,2026-07-17,39,2766.4,2808.4429,-42.0429,-1.497,14.2235,2835,7071,-57.4232,-2.0037,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:45:28,2026-06-08 13:45,IH,上证50,IH2609,上证50指数期货2609,下季月,2026-09-18,102,2750.4,2808.4429,-58.0429,-2.0667,7.5517,12460,43622,-57.4232,-2.0037,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:45:28,2026-06-08 13:45,IH,上证50,IH2612,上证50指数期货2612,隔季月,2026-12-18,193,2730.2,2808.4429,-78.2429,-2.786,5.4198,3203,12316,-57.4232,-2.0037,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:45:28,2026-06-08 13:45,IM,中证1000,IM2606,中证1000指数期货2606,当月,2026-06-19,11,7973.6,7995.361,-21.761,-0.2722,9.0558,145126,187394,-345.6021,-4.1434,sina_futures,sina_index,ok,,0,False,True
2026-06-08,2026-06-08 13:45:28,2026-06-08 13:45,IM,中证1000,IM2607,中证1000指数期货2607,下月,2026-07-17,39,7904.2,7995.361,-91.161,-1.1402,10.7939,10693,22988,-345.6021,-4.1434,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:45:28,2026-06-08 13:45,IM,中证1000,IM2609,中证1000指数期货2609,下季月,2026-09-18,102,7750.8,7995.361,-244.561,-3.0588,11.291,60789,149012,-345.6021,-4.1434,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:45:28,2026-06-08 13:45,IM,中证1000,IM2612,中证1000指数期货2612,隔季月,2026-12-18,193,7532.6,7995.361,-462.761,-5.7879,11.6184,21308,73027,-345.6021,-4.1434,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:45:28,2026-06-08 13:45,IF,沪深300,IF2606,沪深300指数期货2606,当月,2026-06-19,11,4647.2,4681.9297,-34.7297,-0.7418,24.7976,64699,112591,-134.9902,-2.8024,sina_futures,sina_index,ok,,0,False,True
2026-06-08,2026-06-08 13:45:28,2026-06-08 13:45,IF,沪深300,IF2607,沪深300指数期货2607,下月,2026-07-17,39,4609.4,4681.9297,-72.5297,-1.5491,14.7265,5348,12870,-134.9902,-2.8024,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:45:28,2026-06-08 13:45,IF,沪深300,IF2609,沪深300指数期货2609,下季月,2026-09-18,102,4554.0,4681.9297,-127.9297,-2.7324,10.0524,29041,102155,-134.9902,-2.8024,sina_futures,sina_index,ok,,0,False,False
2026-06-08,2026-06-08 13:45:28,2026-06-08 13:45,IF,沪深300,IF2612,沪深300指数期货2612,隔季月,2026-12-18,193,4495.2,4681.9297,-186.7297,-3.9883,7.856,8357,34542,-134.9902,-2.8024,sina_futures,sina_index,ok,,0,False,False
